Brand,Model,CPU,GPU,RAM_GB,Storage_Type,Storage_GB,Touchscreen,Weight_kg,Screen_Size_inch,Price_SGD
Dell,XPS 15,Intel i5-14500H,NVIDIA RTX 4050,16,SSD,256,False,1.08,13.3,1701.6
Dell,XPS 15,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,SSD,512,False,1.31,13.3,2302.51
Dell,Alienware M15,Intel i5-14600H,NVIDIA RTX 3050,128,SSD,256,True,2.16,16.0,2388.3
Dell,Inspiron 15,Intel i7-14800H,NVIDIA RTX 4070,128,SSD,512,False,1.01,14.0,3513.34
Dell,XPS 13,Intel i5-14500H,NVIDIA RTX 3050,8,SSD,1024,False,1.35,13.3,1723.84
Dell,Inspiron 15,Intel Core Ultra 9 15700H,Intel Arc A750M,8,SSD,256,True,1.18,13.3,2767.16
Dell,Inspiron 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,128,SSD,4096,False,1.17,13.3,4623.96
Dell,XPS 15,Intel i5-14600H,NVIDIA RTX 3050,128,SSD,256,True,1.33,14.0,2448.06
Dell,Inspiron 15,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,16,SSD,4096,True,1.31,13.3,2920.21
Dell,Latitude 7420,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,64,SSD,256,False,3.49,17.3,3178.58
Dell,Alienware M15,AMD Ryzen 7 8800H,NVIDIA RTX 4060,16,SSD,4096,False,3.32,18.4,2551.84
Dell,Inspiron 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,32,SSD,512,False,2.75,17.3,3176.4
Dell,Latitude 7420,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,SSD,512,True,1.03,13.3,1960.37
Dell,XPS 13,Intel i5-14500H,NVIDIA RTX 3050,32,SSD,2048,False,1.95,16.0,2023.56
Dell,XPS 15,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,256,False,1.45,13.3,3402.44
Dell,Alienware M15,Intel i7-14800H,NVIDIA RTX 4070,64,SSD,2048,False,2.37,16.0,3201.72
Dell,Alienware M15,AMD Ryzen 5 8600H,NVIDIA RTX 3050,32,SSD,2048,True,1.28,13.3,2228.37
Dell,Inspiron 15,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,128,SSD,4096,False,1.2,14.0,4206.51
Dell,Latitude 7420,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,64,SSD,2048,False,3.29,17.3,3532.22
Dell,XPS 15,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,1024,False,1.39,13.3,3143.44
Dell,Latitude 7420,AMD Ryzen 9 8900HX,AMD Radeon 780M,128,SSD,1024,False,2.56,17.3,2602.74
Dell,Alienware M15,AMD Ryzen 5 8600H,AMD Radeon 680M,8,SSD,512,False,2.66,18.4,1450.29
Dell,XPS 15,Intel i7-14800H,NVIDIA RTX 4060,8,SSD,2048,False,1.01,14.0,2381.47
Dell,Inspiron 15,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,4096,True,1.49,14.0,3828.09
Dell,XPS 13,AMD Ryzen 7 8800H,NVIDIA RTX 4060,128,SSD,1024,True,1.48,13.3,2961.21
Dell,XPS 13,Intel i7-14800H,NVIDIA RTX 4080,128,SSD,2048,True,2.21,15.6,4090.08
Dell,Alienware M15,AMD Ryzen 5 8600H,AMD Radeon 680M,16,SSD,256,False,1.06,13.3,1486.5
Dell,Latitude 7420,Intel i9-14900HK,NVIDIA RTX 4080,128,SSD,256,False,2.91,17.3,3678.36
Dell,XPS 13,Intel i9-14900HK,NVIDIA RTX 4080,64,SSD,256,True,1.17,14.0,3576.81
Dell,Alienware M15,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,SSD,512,False,1.07,13.3,2767.0
Dell,Inspiron 15,Intel i5-14500H,NVIDIA RTX 3050,64,SSD,512,False,2.31,16.0,1901.45
Dell,Inspiron 15,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,16,SSD,4096,True,1.58,15.6,3767.48
Dell,Latitude 7420,Intel i9-14900HK,NVIDIA RTX 4080,64,SSD,1024,False,3.09,17.3,3394.97
Dell,XPS 13,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,64,SSD,1024,False,3.47,18.4,3330.31
Dell,XPS 15,Intel i5-14500H,NVIDIA RTX 4050,128,SSD,256,False,1.14,13.3,2340.95
Dell,Latitude 7420,Intel i7-14700H,NVIDIA RTX 4070,64,SSD,2048,False,3.25,17.3,3178.37
Dell,XPS 15,Intel i7-14700H,NVIDIA RTX 4070,64,SSD,512,False,1.01,14.0,2987.88
Dell,Inspiron 15,Intel i7-14700H,NVIDIA RTX 4060,16,SSD,512,True,1.04,14.0,2260.65
Dell,XPS 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,32,SSD,2048,True,3.11,18.4,3454.53
Dell,Latitude 7420,Intel Core Ultra 9 15700H,Intel Arc A750M,16,SSD,1024,False,1.29,14.0,2758.26
Dell,Alienware M15,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,2048,False,1.63,15.6,2065.6
Dell,Inspiron 15,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,32,SSD,256,True,2.5,17.3,2865.91
Dell,XPS 15,Intel i5-14500H,Intel Iris Xe,32,SSD,1024,True,1.97,16.0,1827.78
Dell,Alienware M15,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,1024,False,1.37,13.3,1888.16
Dell,Latitude 7420,AMD Ryzen 9 8900HX,AMD Radeon 780M,8,SSD,512,False,2.29,16.0,1836.94
Dell,Inspiron 15,AMD Ryzen 5 8600H,NVIDIA RTX 3050,32,SSD,1024,True,2.04,15.6,2014.88
Dell,Alienware M15,Intel i9-14900HK,NVIDIA RTX 4080,64,SSD,512,False,3.0,18.4,3316.84
Dell,Inspiron 15,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,4096,True,1.43,13.3,3857.99
Dell,Latitude 7420,Intel i5-14600H,NVIDIA RTX 4050,64,SSD,1024,True,1.28,14.0,2320.5
Dell,Alienware M15,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,512,False,3.23,18.4,3216.8
Dell,XPS 15,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,4096,False,1.54,15.6,3130.88
Dell,XPS 15,Intel i9-14900HK,NVIDIA RTX 4080,8,SSD,4096,False,2.7,18.4,3579.49
Dell,XPS 15,Intel i7-14800H,NVIDIA RTX 4060,16,SSD,512,False,2.91,18.4,2103.62
Dell,XPS 15,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,32,SSD,2048,False,1.87,16.0,3369.3
Dell,Alienware M15,Intel i5-14500H,NVIDIA RTX 3050,32,SSD,1024,False,2.45,16.0,1817.61
Dell,Inspiron 15,AMD Ryzen 5 8600H,NVIDIA RTX 4050,64,SSD,4096,True,1.23,13.3,2816.38
Dell,Alienware M15,AMD Ryzen 7 8800H,NVIDIA RTX 4070,128,SSD,2048,False,3.0,17.3,3516.75
Dell,Inspiron 15,Intel i7-14700H,NVIDIA RTX 4070,32,SSD,4096,True,1.05,13.3,3585.69
Dell,XPS 15,AMD Ryzen 5 8600H,NVIDIA RTX 4050,8,SSD,4096,False,2.95,17.3,2218.01
Dell,XPS 15,Intel i5-14600H,Intel Iris Xe,32,SSD,512,True,1.09,13.3,1851.93
Dell,XPS 13,Intel i7-14700H,NVIDIA RTX 4060,128,SSD,2048,True,2.65,18.4,3107.89
Dell,XPS 13,Intel i5-14600H,NVIDIA RTX 4050,128,SSD,256,False,2.66,17.3,2282.42
Dell,Latitude 7420,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,32,SSD,2048,False,1.15,13.3,3372.35
Dell,Latitude 7420,Intel i7-14800H,NVIDIA RTX 4080,8,SSD,1024,True,1.98,15.6,3066.49
Dell,Latitude 7420,Intel i7-14700H,NVIDIA RTX 4060,64,SSD,256,True,2.37,15.6,2383.5
Dell,XPS 13,AMD Ryzen 7 8800H,NVIDIA RTX 4060,16,SSD,256,False,1.48,13.3,1929.94
Dell,Latitude 7420,Intel Core Ultra 7 15500H,Intel Arc A750M,128,SSD,4096,True,1.16,14.0,4103.25
Dell,Latitude 7420,Intel Core Ultra 7 15500H,Intel Arc A750M,8,SSD,512,True,2.37,15.6,2550.75
Dell,XPS 15,Intel i7-14700H,NVIDIA RTX 4060,16,SSD,512,True,3.25,18.4,2209.84
Dell,Latitude 7420,Intel i5-14500H,NVIDIA RTX 3050,8,SSD,256,False,3.13,18.4,1558.29
Dell,Inspiron 15,AMD Ryzen 5 8600H,NVIDIA RTX 3050,32,SSD,2048,True,2.78,17.3,2163.81
Dell,XPS 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,64,SSD,512,False,1.71,16.0,3198.97
Dell,Alienware M15,Intel i7-14800H,NVIDIA RTX 4070,128,SSD,256,True,2.26,15.6,3445.72
Dell,Alienware M15,Intel i5-14600H,NVIDIA RTX 4050,8,SSD,256,False,1.23,13.3,1693.52
Dell,Latitude 7420,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,SSD,256,False,1.45,13.3,2616.13
Dell,XPS 15,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,2048,True,1.09,13.3,3234.84
Dell,XPS 13,Intel i5-14600H,Intel Iris Xe,32,SSD,512,False,1.15,14.0,1631.0
Dell,Alienware M15,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,8,SSD,4096,True,2.72,17.3,2816.2
Dell,XPS 15,AMD Ryzen 7 8800H,AMD Radeon 780M,64,SSD,4096,False,2.87,18.4,2500.53
Dell,XPS 15,Intel i5-14600H,NVIDIA RTX 3050,128,SSD,4096,True,2.68,17.3,3058.55
Dell,Alienware M15,Intel Core Ultra 9 15700H,Intel Arc A750M,32,SSD,2048,True,2.89,17.3,3217.05
Dell,XPS 13,Intel i5-14500H,NVIDIA RTX 4050,128,SSD,256,False,2.75,18.4,2236.8
Dell,Alienware M15,Intel i5-14600H,NVIDIA RTX 4050,128,SSD,512,False,1.01,13.3,2447.83
Dell,Alienware M15,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,8,SSD,256,True,2.97,18.4,3114.04
Dell,Latitude 7420,AMD Ryzen 7 8800H,NVIDIA RTX 4070,16,SSD,4096,True,1.4,14.0,3390.09
Dell,Inspiron 15,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,64,SSD,1024,True,1.48,13.3,3639.34
Dell,Latitude 7420,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,1024,True,2.53,17.3,1946.97
Dell,XPS 15,Intel i5-14600H,NVIDIA RTX 3050,16,SSD,2048,True,1.15,14.0,2175.32
Dell,Latitude 7420,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,8,SSD,2048,True,2.49,16.0,2524.02
Dell,Latitude 7420,AMD Ryzen 7 8800H,NVIDIA RTX 4070,128,SSD,1024,True,1.33,13.3,3612.93
Dell,XPS 13,Intel i5-14600H,NVIDIA RTX 3050,128,SSD,512,False,3.44,18.4,2282.01
Dell,XPS 13,AMD Ryzen 9 8900HX,AMD Radeon 780M,64,SSD,256,False,1.01,13.3,2189.54
Dell,Inspiron 15,Intel i5-14500H,Intel Iris Xe,128,SSD,4096,True,1.22,14.0,2914.73
Dell,XPS 13,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,512,True,2.64,18.4,1852.63
Dell,XPS 15,Intel Core Ultra 9 15700H,Intel Arc A750M,16,SSD,256,False,3.07,17.3,2554.09
Dell,XPS 15,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,8,SSD,1024,True,1.32,14.0,2437.08
Dell,XPS 13,AMD Ryzen 5 8600H,NVIDIA RTX 3050,16,SSD,2048,False,3.3,18.4,1896.99
Dell,Alienware M15,Intel i7-14800H,NVIDIA RTX 4070,8,SSD,2048,True,1.16,14.0,3188.94
Dell,XPS 15,Intel Core Ultra 7 15500H,Intel Arc A750M,16,SSD,512,True,2.57,17.3,2584.1
Dell,Alienware M15,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,8,SSD,4096,True,2.59,18.4,2815.69
Dell,Inspiron 15,AMD Ryzen 5 8600H,AMD Radeon 680M,128,SSD,1024,True,2.06,15.6,2367.44
Dell,Latitude 7420,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,4096,True,2.16,15.6,3801.67
Dell,Latitude 7420,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,SSD,1024,True,2.22,16.0,2492.9
Dell,Alienware M15,Intel i5-14600H,NVIDIA RTX 3050,8,SSD,256,False,1.2,13.3,1620.07
Dell,XPS 15,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,32,SSD,256,False,1.37,13.3,2774.0
Dell,Latitude 7420,AMD Ryzen 5 8600H,AMD Radeon 680M,16,SSD,256,False,3.08,18.4,1441.26
Dell,XPS 15,Intel i9-14900HK,NVIDIA RTX 4070,16,SSD,1024,False,1.44,13.3,2903.55
Dell,XPS 15,Intel i7-14800H,NVIDIA RTX 4070,64,SSD,256,False,1.05,14.0,2967.85
Dell,Inspiron 15,Intel i7-14700H,NVIDIA RTX 4060,128,SSD,512,True,1.2,14.0,2920.03
Dell,Inspiron 15,Intel i5-14500H,NVIDIA RTX 3050,8,SSD,256,True,1.25,13.3,1772.32
Dell,XPS 13,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,32,SSD,1024,True,2.62,18.4,2492.56
Dell,XPS 13,Intel i5-14500H,Intel Iris Xe,64,SSD,1024,False,1.35,13.3,1883.28
Dell,XPS 15,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,512,True,1.27,13.3,3203.11
HP,Spectre x360,Intel i7-14800H,NVIDIA RTX 4060,16,SSD,4096,True,1.6,16.0,2764.18
HP,EliteBook 840,Intel i7-14700H,NVIDIA RTX 4070,16,SSD,4096,True,1.02,13.3,3353.72
HP,Omen 15,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,256,True,2.67,17.3,2251.73
HP,Envy 13,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,512,False,3.43,18.4,2372.23
HP,EliteBook 840,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,1024,True,2.04,15.6,3603.85
HP,Pavilion 15,Intel i7-14700H,NVIDIA RTX 4060,16,SSD,4096,True,1.97,15.6,2666.87
HP,Pavilion 15,Intel i7-14800H,NVIDIA RTX 4060,128,SSD,4096,True,2.84,18.4,3333.07
HP,EliteBook 840,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,8,SSD,1024,True,2.92,17.3,3139.35
HP,Pavilion 15,Intel i5-14600H,NVIDIA RTX 4050,64,SSD,256,False,2.61,17.3,1856.08
HP,Envy 13,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,2048,False,1.97,16.0,2893.59
HP,EliteBook 840,Intel i7-14700H,NVIDIA RTX 4070,16,SSD,1024,True,2.13,15.6,2733.11
HP,Pavilion 15,AMD Ryzen 7 8800H,AMD Radeon 780M,32,SSD,2048,False,1.0,13.3,2043.7
HP,Omen 15,Intel Core Ultra 7 15500H,Intel Arc A750M,8,SSD,4096,False,1.16,14.0,2938.3
HP,Spectre x360,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,128,SSD,4096,False,2.48,16.0,3173.87
HP,Envy 13,Intel i5-14500H,NVIDIA RTX 3050,8,SSD,2048,True,1.42,14.0,2019.06
HP,Omen 15,Intel Core Ultra 9 15700H,Intel Arc A750M,16,SSD,256,True,2.02,16.0,2622.16
HP,Pavilion 15,Intel i7-14800H,NVIDIA RTX 4060,32,SSD,4096,False,2.53,17.3,2642.01
HP,Envy 13,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,256,True,3.04,17.3,2784.39
HP,Spectre x360,Intel i5-14500H,NVIDIA RTX 3050,64,SSD,512,True,1.7,16.0,2010.3
HP,Pavilion 15,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,1024,True,2.34,16.0,2020.17
HP,Pavilion 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,128,SSD,2048,True,1.41,14.0,4024.21
HP,Pavilion 15,AMD Ryzen 7 8800H,NVIDIA RTX 4070,64,SSD,2048,False,1.18,14.0,3029.81
HP,Spectre x360,Intel i7-14700H,NVIDIA RTX 4070,16,SSD,512,False,1.44,13.3,2481.74
HP,Envy 13,Intel i7-14800H,NVIDIA RTX 4060,8,SSD,512,False,1.78,15.6,1945.08
HP,EliteBook 840,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,4096,True,1.9,15.6,2923.15
HP,Pavilion 15,Intel i9-14900HK,NVIDIA RTX 4080,8,SSD,512,False,2.45,15.6,2798.75
HP,Omen 15,Intel Core Ultra 7 15500H,Intel Arc A750M,16,SSD,2048,True,1.08,14.0,2902.73
HP,Pavilion 15,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,1024,True,2.53,17.3,3044.32
HP,Omen 15,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,2048,False,2.69,17.3,3380.98
HP,Envy 13,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,64,SSD,512,True,2.08,16.0,3483.52
HP,Spectre x360,AMD Ryzen 5 8600H,NVIDIA RTX 4050,128,SSD,4096,False,3.15,17.3,2782.68
HP,EliteBook 840,Intel i7-14800H,NVIDIA RTX 4070,128,SSD,512,True,1.35,13.3,3475.51
HP,Pavilion 15,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,2048,False,2.5,17.3,1860.65
HP,EliteBook 840,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,512,False,3.07,17.3,3514.19
HP,EliteBook 840,Intel i5-14600H,Intel Iris Xe,32,SSD,4096,True,1.58,15.6,2262.14
HP,Pavilion 15,Intel i5-14600H,Intel Iris Xe,64,SSD,2048,False,2.3,16.0,1966.62
HP,Envy 13,Intel i5-14600H,Intel Iris Xe,8,SSD,4096,True,3.27,18.4,2107.91
HP,Spectre x360,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,64,SSD,2048,False,3.06,17.3,3138.36
HP,Pavilion 15,Intel i7-14700H,NVIDIA RTX 4060,32,SSD,512,True,3.39,17.3,2179.57
HP,Omen 15,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,1024,False,2.19,15.6,2712.61
HP,Pavilion 15,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,256,False,1.17,13.3,1700.12
HP,Envy 13,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,256,True,2.97,17.3,3073.52
HP,Spectre x360,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,SSD,256,True,1.51,15.6,2670.64
HP,Envy 13,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,SSD,2048,False,1.39,14.0,2925.46
HP,Spectre x360,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,128,SSD,1024,False,1.15,13.3,3656.75
HP,Spectre x360,Intel i5-14500H,Intel Iris Xe,16,SSD,4096,False,2.5,15.6,1965.57
HP,Omen 15,Intel i7-14700H,NVIDIA RTX 4070,64,SSD,256,False,1.16,13.3,2711.79
HP,Omen 15,Intel i7-14800H,NVIDIA RTX 4070,64,SSD,256,False,2.13,16.0,2728.86
HP,Pavilion 15,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,512,False,1.12,14.0,2193.91
HP,Pavilion 15,Intel Core Ultra 9 15700H,Intel Arc A750M,128,SSD,2048,False,3.11,17.3,3527.84
HP,EliteBook 840,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,128,SSD,4096,True,2.12,16.0,4358.66
HP,Pavilion 15,Intel i7-14800H,NVIDIA RTX 4070,32,SSD,256,True,3.18,17.3,2686.31
HP,Pavilion 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,1024,True,2.27,15.6,3008.51
HP,Omen 15,Intel i7-14800H,NVIDIA RTX 4080,128,SSD,256,True,1.22,14.0,3602.24
HP,Omen 15,Intel i5-14500H,Intel Iris Xe,8,SSD,2048,True,2.29,15.6,1789.02
HP,Omen 15,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,8,SSD,256,False,3.36,18.4,2644.26
HP,Spectre x360,Intel i7-14700H,NVIDIA RTX 4070,16,SSD,256,True,1.64,15.6,2594.95
HP,Spectre x360,Intel i5-14600H,Intel Iris Xe,8,SSD,256,False,1.05,14.0,1400.21
HP,Envy 13,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,512,False,2.16,15.6,1701.43
HP,Envy 13,Intel i9-14900HK,NVIDIA RTX 4070,8,SSD,4096,False,3.47,18.4,3225.57
HP,Omen 15,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,128,SSD,256,True,2.74,17.3,2731.12
HP,Pavilion 15,AMD Ryzen 5 8600H,NVIDIA RTX 3050,32,SSD,2048,False,2.22,16.0,1920.25
HP,Pavilion 15,Intel i7-14800H,NVIDIA RTX 4060,128,SSD,4096,False,3.08,17.3,3186.91
HP,EliteBook 840,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,2048,False,2.55,17.3,3622.26
HP,Envy 13,AMD Ryzen 7 8800H,NVIDIA RTX 4060,128,SSD,1024,False,3.05,17.3,2592.98
HP,Omen 15,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,32,SSD,4096,False,1.17,13.3,3368.39
HP,Spectre x360,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,64,SSD,1024,True,3.14,18.4,3147.69
HP,Omen 15,Intel i5-14500H,Intel Iris Xe,8,SSD,4096,True,1.26,13.3,2109.42
HP,Omen 15,Intel i5-14500H,NVIDIA RTX 4050,128,SSD,256,True,1.57,15.6,2396.46
HP,Envy 13,Intel i7-14700H,NVIDIA RTX 4060,32,SSD,2048,True,1.65,16.0,2449.93
HP,Pavilion 15,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,256,True,2.99,17.3,2454.38
HP,Envy 13,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,128,SSD,512,True,1.49,14.0,2873.39
HP,Envy 13,Intel i7-14700H,NVIDIA RTX 4070,16,SSD,4096,True,3.03,18.4,3182.74
HP,Envy 13,Intel i7-14800H,NVIDIA RTX 4070,16,SSD,256,True,1.87,15.6,2630.58
HP,Pavilion 15,AMD Ryzen 7 8800H,AMD Radeon 780M,8,SSD,4096,False,3.07,18.4,2080.11
HP,Spectre x360,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,2048,False,2.7,18.4,3691.72
HP,Envy 13,AMD Ryzen 7 8800H,NVIDIA RTX 4060,16,SSD,4096,True,3.36,18.4,2558.56
HP,Omen 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,64,SSD,512,True,3.31,18.4,3471.38
HP,EliteBook 840,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,4096,True,3.32,17.3,3840.31
HP,Spectre x360,AMD Ryzen 7 8800H,AMD Radeon 780M,8,SSD,2048,False,2.36,15.6,1804.57
HP,Envy 13,Intel i5-14500H,NVIDIA RTX 3050,128,SSD,2048,True,1.87,15.6,2649.81
HP,Spectre x360,Intel i7-14700H,NVIDIA RTX 4060,64,SSD,1024,True,2.89,17.3,2446.1
HP,Omen 15,AMD Ryzen 9 8900HX,AMD Radeon 780M,8,SSD,1024,False,2.14,16.0,1848.01
HP,Pavilion 15,AMD Ryzen 9 8900HX,AMD Radeon 780M,32,SSD,512,True,1.64,16.0,2067.58
HP,Spectre x360,Intel i5-14600H,NVIDIA RTX 4050,8,SSD,256,False,1.32,14.0,1582.11
HP,EliteBook 840,Intel i5-14600H,Intel Iris Xe,64,SSD,2048,False,3.45,18.4,1928.76
HP,Omen 15,AMD Ryzen 5 8600H,AMD Radeon 680M,8,SSD,256,True,1.93,16.0,1507.71
HP,Spectre x360,Intel i7-14700H,NVIDIA RTX 4060,8,SSD,1024,False,1.26,14.0,2026.6
HP,Omen 15,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,2048,False,1.01,13.3,3782.47
HP,Omen 15,Intel i5-14500H,NVIDIA RTX 3050,128,SSD,1024,True,2.57,17.3,2450.32
HP,EliteBook 840,Intel i5-14600H,Intel Iris Xe,128,SSD,512,True,1.84,16.0,2220.78
HP,EliteBook 840,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,2048,True,1.54,15.6,2067.22
HP,Pavilion 15,Intel i9-14900HK,NVIDIA RTX 4070,16,SSD,4096,False,3.09,18.4,3221.32
HP,Spectre x360,AMD Ryzen 7 8800H,NVIDIA RTX 4060,128,SSD,2048,True,2.87,17.3,2949.13
HP,Envy 13,Intel i5-14600H,Intel Iris Xe,64,SSD,256,True,1.08,13.3,1871.41
HP,EliteBook 840,Intel i5-14500H,Intel Iris Xe,128,SSD,4096,False,1.38,14.0,2609.1
